event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
CHN1062,09 January 2020,2020,1,Demonstrations,Riots,Violent demonstration,Rioters (China),NA,5,Police Forces of China (2017-) Hong Kong Police Force,NA,1,15,NA,156,East Asia,China,Hong Kong,Sai Kung,NA,Hong Kong - Sai Kung,22.307,114.26,1,HKFP; HK01,Subnational,"On 9 January 2020, over 200 people reportedly attended a vigil held for a university student in Tseung Kwan O, Hong Kong. A smaller group of demonstrators subsequently splintered and clashed with police forces. The demonstrators formed a barricade using bricks and debris, and damaged traffic lights. Pepper spray were used by the police, and two people were detained. 1 police officer was reportedly injured.",0,crowd size=no report,1611094728
CHN1061,09 January 2020,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (China),DHKC: Defend Hong Kong Campaign,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Eastern,NA,Hong Kong - Eastern,22.282,114.221,1,Wen Wei Po,Subnational,"On 9 January 2020, almost a hundred protesters under the 'Defend Hong Kong Movement' marched to the Independent Commission Against Corruption headquarters building in Hong Kong (Eastern), protested against a member of the opposition party who is suspected of violating the Prevention of Bribery Ordinance.",0,crowd size=100,1611094737
CHN1060,08 January 2020,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (China),Christian Group (China),6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Central and Western,NA,Hong Kong - Central and Western,22.281,114.16,1,Inmediahk.net,Subnational,"On 8 January 2020, a priest and other committee members staged a sit-in protest outside the Central Government Complex, to commemorate the 21st year of the 1999 law that repealed the right to abode in Hong Kong for children born to new immigrants in Hong Kong. The priest also stated that he plans to stage the sit-in for 21 days.",0,crowd size=no report,1611094733
CHN1068,07 January 2020,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (China),NA,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,North,NA,Hong Kong - North,22.492,114.139,1,HK01,Subnational,"On 7 January 2020, about 20 residents from Kwu Tung Village, Hong Kong (North), went to the North District Council to petition for the establishment of a rural and land development working group. According to the residents, about 60% of villagers have not been resettled.",0,crowd size=20,1611094732
CHN4268,06 January 2020,2020,2,Demonstrations,Protests,Peaceful protest,Protesters (China),Labor Group (China),6,NA,NA,0,60,NA,156,East Asia,China,Guangdong,Shenzhen,NA,Shenzhen,22.545,114.054,2,CLB (China),Other,"Around 6 January 2020 (as reported), up to 100 employees demonstrated in Shenzhen City, Guangdong Province against wage arrears owed to them by a construction engineering company.",0,crowd size=up to 100,1621988653
CHN1047,05 January 2020,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (China),NA,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,North,NA,Hong Kong - North,22.492,114.139,1,Radio Free Asia,International,"On 5 January 2020, around 2,500 protestors demonstrated against parallel trading in Sheng Shui (New Territories, Hong Kong - North).",0,"crowd size=around 2,500",1611094734
CHN1048,05 January 2020,2020,1,Demonstrations,Protests,Protest with intervention,Protesters (China),NA,6,Police Forces of China (2017-) Hong Kong Police Force,NA,1,16,NA,156,East Asia,China,Hong Kong,North,NA,Hong Kong - North,22.492,114.139,1,Wen Wei Po,Subnational,"On 5 January 2020, after the protest march against parallel trading Sheng Shui, Hong Kong (New Territories, Hong Kong - North) ended at 3pm, a large number of pro-independence protesters splintered off and remained at the protest site. They were carrying independence flags and chanting independence slogans. The police attempted to disperse the group with pepper spray. In total, 42 people were reported arrested.",0,crowd size=large number,1611094737
CHN2794,04 January 2020,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (China),Government of China (2017-) Hong Kong Special Administrative Region,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Kwun Tong,NA,Hong Kong - Kwun Tong,22.311,114.223,1,RTHK,Subnational,"On 4 January 2020, more than 20 residents of Heng Fa Chuen and a district councillor protested at the MTR headquarters in Kowloon Bay near Kwun Tong (Hong Kong) against the company's decision to require residents to bear the insurance and repairment costs of the damage caused by a typhoon last year. Protesters shouted slogans and held placards. They submitted a petition letter.",0,crowd size=more than 20,1611094735
CHN2792,03 January 2020,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (China),Teachers (China); Government of China (2017-) Hong Kong Special Administrative Region,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Central and Western,NA,Hong Kong - Central and Western,22.281,114.16,1,RTHK; Radio Free Asia,Subnational-International,"On 3 January 2020, between 2500 and 20,000 teachers attended a rally at Edinburgh Place in Central (Central and Western district, Hong Kong) to voice their opposition at what they called 'white terror' from the government. The legislative councillor of the education sector attended the rally as well. They shouted slogans demanding for the freedom of speech. The organiser estimated 20,000 people had attended the rally, while police put the turnout at 2500 at its peak.",0,"crowd size=2500-20,000",1611094729
CHN2793,03 January 2020,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (China),Five Demands Movement,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Kwun Tong,NA,Hong Kong - Kwun Tong,22.311,114.223,1,HK01,Subnational,"On 3 January 2020, more than 100 people joined a lunchtime rally in Kwun Tong (Hong Kong) to call on the government to respond to the five demands. They shouted slogans. Around 10 riot police officers were stationed nearby.",0,crowd size=more than 100,1611094732
CHN2788,02 January 2020,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (China),Five Demands Movement,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Central and Western,NA,Hong Kong - Central and Western,22.281,114.16,1,HK01,Subnational,"On 2 January 2020, more than 100 protesters gathered in and around Statue Square in Central (Central and Western district, Hong Kong) to join a 'lunch with you' rally to support the call for the five demands. They held signs and shouted slogans, marching towards the HSBC headquarters in Central.",0,crowd size=more than 100,1611094732
CHN2784,01 January 2020,2020,1,Demonstrations,Riots,Violent demonstration,Rioters (China),NA,5,NA,NA,0,50,NA,156,East Asia,China,Hong Kong,Tuen Mun,NA,Hong Kong - Tuen Mun,22.392,113.975,1,South China Morning Post; HK01,Subnational,"On 1 January 2020, around 5 people set fire to a light rail train in Tuen Mun (Hong Kong). No one was caught at the scene. MTR company also reported that one double-decker bus was set on fire by a gas bomb. It was reported that the MTR facilities were targeted as a spillover from the previous night's demonstration. Since the start of the anti-ELAB demonstrations, MTR facilities had been targeted by demonstrators as part of the broader anti-government sentiments.",0,crowd size=around 5,1611094729
CHN2785,01 January 2020,2020,1,Demonstrations,Riots,Violent demonstration,Rioters (China),CHRF: Civil Human Rights Front; Five Demands Movement,5,Police Forces of China (2017-) Hong Kong Police Force,NA,1,15,NA,156,East Asia,China,Hong Kong,Central and Western,NA,Hong Kong - Central and Western,22.281,114.16,1,Radio Free Asia,International,"On 1 January 2020, between 60,000 and 1.03 million people gathered at Victoria Park in Causeway Bay (Wan Chai, Hong Kong) to participate in a police-authorised march organised by CHRF. They held banners and shouted slogans calling for the five demands to be fulfilled. During the march, two people broke the glass of the China Life Insurance Company in Wan Chai. Demonstrators attempted to subdue them and asked if they were plain cloth police. The two people ran towards the police and were not arrested, raising suspicion that they were undercover officers. An HSBC branch was also vandalised. Police used pepper spray and tear gas top disperse the demonstrators, who responded with gas bombs and other stuff. Police demanded the march to be ended after clashes broke out in Wan Chai. The organiser estimated 1.03 million joined the march while police put the turnout at 60,000 at its peak. More than 400 people had been arrested during the whole day.",0,"crowd size=60,000-1,030,000",1611094734
CHN2783,01 January 2020,2020,1,Demonstrations,Riots,Violent demonstration,Rioters (China),NA,5,NA,NA,0,50,NA,156,East Asia,China,Hong Kong,Sham Shui Po,NA,Hong Kong - Sham Shui Po,22.329,114.159,1,Wen Wei Po,Subnational,"On 1 January 2020, around 6 people in black clothes set fire at the Lai Chi Kok Government Offices in Lai Chi Kok (Sham Shui Po, Hong Kong) with inflammable fluids and gas bombs. No one has been arrested so far.",0,crowd size=around 6,1663104695
CHN2775,31 December 2019,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (China),DAB: Democratic Alliance for the Betterment and Progress of Hong Kong; Government of China (2017-) Hong Kong Special Administrative Region,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Central and Western,NA,Hong Kong - Central and Western,22.281,114.16,1,Inmediahk.net; RTHK,Subnational,"On 31 December 2019, more than 10 members of the Democratic Alliance for the Betterment and Progress of Hong Kong (DAB), some of those who are also legislative councillors, protested outside the Government Headquarters in Admiralty (Central and Western district, Hong Kong) to express their hopes for a peaceful Hong Kong in the year of 2020.",0,crowd size=more than 10,1611094729
CHN2778,31 December 2019,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (China),Five Demands Movement,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Sham Shui Po,NA,Hong Kong - Sham Shui Po,22.329,114.159,1,HK01,Subnational,"On 31 December 2019, around 60 people gathered in Cheung Sha Wan (Sham Shui Po, Hong Kong) to call on the government to respond to people's five demands. They shouted slogans and called for the people to join the 1 January march organised by CHRF.",0,crowd size=around 60,1611094732
CHN2777,31 December 2019,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (China),Five Demands Movement,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Kwai Tsing,NA,Hong Kong - Kwai Tsing,22.367,114.133,1,HK01,Subnational,"On 31 December 2019, more than 10 people gathered in Kwai Chung (Kwai Tsing, Hong Kong) to call on the government to respond to people's five demands. They held placards, shouted slogans and played anti-ELAB protest songs.",0,crowd size=more than 10,1611094732
CHN2774,31 December 2019,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (China),Five Demands Movement,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Central and Western,NA,Hong Kong - Central and Western,22.281,114.16,1,HK01,Subnational,"On 31 December 2019, more than 20 people gathered in Central (Central and Western district, Hong Kong) to call on the government to respond to people's five demands. They sang protest songs and chanted slogans. They also called on the people to join the 1 January march organised by CHRF.",0,crowd size=more than 20,1611094732
CHN2776,31 December 2019,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (China),CP: Civic Party (Hong Kong); LSD: League of Social Democrats; The Alliance: Hong Kong Alliance in Support of Patriotic Democratic Movements of China,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Central and Western,NA,Hong Kong - Central and Western,22.281,114.16,1,Inmediahk.net,Subnational,"On 31 December 2019, members from the Civic Party Hong Kong, League of Social Democrats, and The Alliance marched from the Western police station to the China Liaison office in Central (Central and Western District, Hong Kong) to demand for the release of human rights activists in China.",0,crowd size=no report,1611094733
CHN2780,31 December 2019,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (China),Five Demands Movement,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Yau Tsim Mong,NA,Hong Kong - Yau Tsim Mong,22.32,114.169,1,RTHK,Subnational,"On 31 December 2019, a large group of protesters protested at a shopping mall in Tsim Sha Tsui (Yau Tsim Mong, Hong Kong) to call for the five demands to be fulfilled. They shouted slogans calling on the public to join the 1 January march organised by CHRF. Police intercepted many of them to check their belongings.",0,crowd size=a large group,1611094735
CHN2781,31 December 2019,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (China),Five Demands Movement,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Yuen Long,NA,Hong Kong - Yuen Long,22.445,114.023,1,RTHK,Subnational,"On 31 December 2019, protesters formed a human chain in Tin Shui Wai (Yuen Long, Hong Kong) to support the call for five demands.",0,crowd size=no report,1611094735
CHN2779,31 December 2019,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (China),Five Demands Movement,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Tuen Mun,NA,Hong Kong - Tuen Mun,22.392,113.975,1,RTHK,Subnational,"On 31 December 2019, protesters gathered around Tuen Mun Town Hall (Tuen Mun, Hong Kong) to mourn the death of protesters died during the anti-ELAB protests. They formed a human chain.",0,crowd size=no report,1611094735
CHN2782,31 December 2019,2019,1,Demonstrations,Protests,Protest with intervention,Protesters (China),NA,6,Police Forces of China (2017-) Hong Kong Police Force,NA,1,16,NA,156,East Asia,China,Hong Kong,Yau Tsim Mong,NA,Hong Kong - Yau Tsim Mong,22.32,114.169,1,RTHK,Subnational,"On 31 December 2019, a number of people gathered at Prince Edward MTR station in Mong Kok (Yau Tsim Mong, Hong Kong) to mark four months since riot police stormed the station on 31 August 2019. A group of people who believed that people were killed placed white flowers at the entrance closest to the Mong Kok police station. Riot police entered the station firing pepper spray and detaining several people and ordered the demonstrators to leave. Two hours later, demonstrators occupied Nathan Road despite a police warning. A water cannon was then used to break up the demonstration.",0,crowd size=a number of,1611094735
CHN2772,31 December 2019,2019,1,Demonstrations,Riots,Violent demonstration,Rioters (China),NA,5,Police Forces of China (2017-) Hong Kong Police Force,NA,1,15,NA,156,East Asia,China,Hong Kong,Tsuen Wan,NA,Hong Kong - Tsuen Wan,22.371,114.113,1,RTHK,Subnational,"On 31 December 2019, some rioters threw gas bombs at the car park of Tsuen Wan police station (Tsuen Wan, Hong Kong). This resulted in three private cars set on fire.",0,crowd size=some,1611094735
CHN2773,31 December 2019,2019,1,Demonstrations,Riots,Violent demonstration,Rioters (China),NA,5,Police Forces of China (2017-) Hong Kong Police Force,NA,1,15,NA,156,East Asia,China,Hong Kong,Tuen Mun,NA,Hong Kong - Tuen Mun,22.392,113.975,1,RTHK,Subnational,"On 31 December 2019, a few rioters threw 5 to 6 gas bombs at a police car near Yau Oi (Tuen Mun, Hong Kong) to express their anger towards the police.",0,crowd size=a few,1611094735
CHN2770,30 December 2019,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (China),Christian Group (China); Five Demands Movement,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Central and Western,NA,Hong Kong - Central and Western,22.281,114.16,1,RTHK; The Stand News,Subnational,"On 30 December 2019, between 280 and 600 gathered at Edinburgh Place in Central (Central and Western District, Hong Kong) for the 'The Grief of Us' rally to mourn the death of protesters who died during the anti-ELAB protest. The protest was joined by priests and Christians. Protesters shouted slogans such as 'five demands, not one less' and sang protest songs. The organiser estimated about 600 people attended the rally while police put the turnout at 280 at its peak.",0,crowd size=280-600,1611094729
CHN2769,29 December 2019,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (China),Five Demands Movement,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Central and Western,NA,Hong Kong - Central and Western,22.281,114.16,1,RTHK; South China Morning Post,Subnational,"On 29 December 2019, between 500 and 4000 people attended a rally titled 'Days and Nights of Hong Kong Protesters' at Edinburgh Place in Central (Central and Western District, Hong Kong) to pledge to continue the five demands movement. Protesters shouted slogans and rolled out a banner that marked the key events in the first six months of protests, which were triggered in June by the now-withdrawn extradition bill. The organiser estimated about 4,000 people attended the rally while police put the turnout at 500 at its peak.",0,crowd size=500-4000,1611094729
CHN2605,28 December 2019,2019,1,Demonstrations,Riots,Violent demonstration,Rioters (China),Five Demands Movement,5,Police Forces of China (2017-) Hong Kong Police Force,NA,1,15,NA,156,East Asia,China,Hong Kong,Kwun Tong,NA,Hong Kong - Kwun Tong,22.311,114.223,1,HKFP; Radio Free Asia,Subnational-International,"On 28 December 2019, anti-ELAB demonstrators gathered at a shopping mall in Kowloon Bay (Kwun Tong, Hong Kong) calling for the five demands to be fulfilled. They shouted slogans and attacked police officers. A number of people were arrested.",0,crowd size=no report,1611094729
CHN2606,28 December 2019,2019,1,Demonstrations,Riots,Violent demonstration,Rioters (China),Five Demands Movement,5,Police Forces of China (2017-) Hong Kong Police Force,NA,1,15,NA,156,East Asia,China,Hong Kong,North,NA,Hong Kong - North,22.492,114.139,1,HKFP; Radio Free Asia,Subnational-International,"On 28 December 2019, as part of the 'Shopping With You' demonstration, anti-ELAB demonstrators gathered at two shopping malls in Sheung Shui (North District, Hong Kong) calling for the five demands to be fulfilled. They targeted mainland Chinese shoppers and asked them to go back to the mainland. At Sheung Shui MTR station, they shouted slogans. One man was beaten up after being caught filming the demonstration. 14 people were arrested. Riot police used pepper spray to disperse a crowd of residents who gathered to rally against the arrests. Another man was arrested by riot police in a later incident inside the mall, his head covered in blood.",0,crowd size=no report,1611094729
CHN4006,28 December 2019,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (China),Students (China); Teachers (China); Health Workers (China),6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Yuen Long,NA,Hong Kong - Yuen Long,22.445,114.023,1,The Stand News,Subnational,"On 28 December 2019, around 300 people joined an authorised protest in Tin Shui Wai (Yuen Long, Hong Kong) in support of the recent protest calling for the five demands. Most of the participants were secondary school students. Teachers, first responders, and district councillors to-be also gave speeches at the start of the protest.",0,crowd size=around 300,1611094736
CHN2768,27 December 2019,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (China),Five Demands Movement,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Kwai Tsing,NA,Hong Kong - Kwai Tsing,22.367,114.133,1,HK01,Subnational,"On 27 December 2019, more than 10 protesters protested in Kwai Chung (Kwai Tsing, Hong Kong) to call for the fulfilment of the five demands. They wore masks and sang protest songs, chanting slogans also calling for the disbandment of the police force.",0,crowd size=more than 10,1611094732
CHN4004,27 December 2019,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (China),DHKC: Defend Hong Kong Campaign,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Central and Western,NA,Hong Kong - Central and Western,22.281,114.16,1,RTHK,Subnational,"On 27 December 2019, around 30 people attended a rally organised by the DHKC at the Harcourt Garden in Admiralty (Central and Western District, Hong Kong) in support of police enforcement of law during violent protests. They held a banner and shouted slogans.",0,crowd size=around 30,1611094735
CHN2599,26 December 2019,2019,1,Demonstrations,Riots,Violent demonstration,Rioters (China),Five Demands Movement,5,Police Forces of China (2017-) Hong Kong Police Force,NA,1,15,NA,156,East Asia,China,Hong Kong,Yau Tsim Mong,NA,Hong Kong - Yau Tsim Mong,22.32,114.169,1,Radio Free Asia,International,"On 26 December 2019, dozens of demonstrators gathered in two shopping malls in Mong Kok (Yau Tsim Mong, Hong Kong) as part of the citywide 'Shopping With You' demonstration to call for the five demands to be fulfilled. They shouted slogans and threw a paint bomb inside the mall. In another mall, some demonstrators vandalised pro-mainland Chinese restaurants. Riot police entered the malls and intercepted demonstrators.",0,crowd size=dozens,1611094734
CHN2588,26 December 2019,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (China),Five Demands Movement,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Wan Chai,NA,Hong Kong - Wan Chai,22.278,114.175,1,Radio Free Asia,International,"On 26 December 2019, dozens of protesters gathered in a shopping mall in Causeway Bay (Wan Chai, Hong Kong) as part of the citywide 'Shopping With You' protest to call for the five demands to be fulfilled. They chanted slogans and sang songs satirising the police.",0,crowd size=dozens,1611094734
CHN2598,26 December 2019,2019,1,Demonstrations,Riots,Violent demonstration,Rioters (China),Five Demands Movement,5,Police Forces of China (2017-) Hong Kong Police Force,NA,1,15,NA,156,East Asia,China,Hong Kong,Tai Po,NA,Hong Kong - Tai Po,22.443,114.165,1,Radio Free Asia,International,"On 26 December 2019, demonstrators gathered in a shopping mall in Tai Po (Hong Kong) as part of the citywide 'Shopping With You' demonstration to call for the five demands to be fulfilled. They chanted slogans and vandalised pro-Chinese shops. Riot police came and subdued at least two rioters. Police deployed blue-colour tear gas liquids during the operation. During the operation, police deliberately displayed the identity document of a reporter at a camera for 40 seconds. The newspaper agency later criticised the police for violating the privacy law.",0,crowd size=no report,1611094734
CHN2596,26 December 2019,2019,1,Demonstrations,Protests,Protest with intervention,Protesters (China),Five Demands Movement,6,Police Forces of China (2017-) Hong Kong Police Force,NA,1,16,NA,156,East Asia,China,Hong Kong,Tuen Mun,NA,Hong Kong - Tuen Mun,22.392,113.975,1,Radio Free Asia,International,"On 26 December 2019, some protesters gathered in a shopping mall in Tuen Mun (Hong Kong) as part of the citywide 'Shopping With You' protest to call for the five demands to be fulfilled. Police took away two people, one of whom was injured.",0,crowd size=some,1611094734
CHN2597,26 December 2019,2019,2,Political violence; Demonstrations,Protests,Excessive force against protesters,Protesters (China),Labor Group (China),6,Rioters (China),Labor Group (China),5,56,Civilian targeting,156,East Asia,China,Guangdong,Shenzhen,NA,Shenzhen,22.545,114.054,2,CLB (China),Other,"As reported on 26 December 2019, as many as 100 workers protested in Shenzhen, Guangdong to demand wage arrears owed to them by a factory. Multiple workers were injured and hospitalised after being beaten by the leader of the construction site during protest.",0,crowd size=as many as 100,1621988653
CHN4001,25 December 2019,2019,1,Demonstrations,Protests,Protest with intervention,Protesters (China),NA,6,Police Forces of China (2017-) Hong Kong Police Force,NA,1,16,NA,156,East Asia,China,Hong Kong,Sha Tin,NA,Hong Kong - Sha Tin,22.378,114.198,1,RTHK; HK01,Subnational,"On 25 December 2019, people gathered in New Town Plaza shopping mall in Sha Tin (Hong Kong) to participate in a Christmas day anti-government 'Shop with You' demonstration. Some black-clad masked people stuck leaflets to the walls, and riot police entered the mall and used pepper spray and batons to subdue a few of them. The witnesses were irritated and shouted slogans denouncing the police.",0,crowd size=no report,1611094729
CHN2585,25 December 2019,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (China),Women (China),6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Central and Western,NA,Hong Kong - Central and Western,22.281,114.16,1,RTHK,Subnational,"On 25 December 2019, around 30 mainland single mothers with their Hong Kong-born children petitioned at the Government House in Central and Western District (Hong Kong) to urge the government to make good use of the excess one-way permit quotas and to assist the reunification of single parent families separated across the China-Hong Kong border.",0,crowd size=around 30,1611094735
CHN2586,25 December 2019,2019,1,Demonstrations,Protests,Protest with intervention,Protesters (China),Five Demands Movement,6,Police Forces of China (2017-) Hong Kong Police Force,NA,1,16,NA,156,East Asia,China,Hong Kong,Kwun Tong,NA,Hong Kong - Kwun Tong,22.311,114.223,1,RTHK,Subnational,"On 25 December 2019, dozens of anti-ELAB protesters wearing masks gathered at the Telford Shopping Mall in Kowloon Bay near Kwun Tong (Hong Kong) and shouted slogans. Around 80 riot police arrived and dispersed the protesters with pepper spray. Police subdued at least three people.",0,crowd size=dozens,1611094735
CHN4002,25 December 2019,2019,1,Demonstrations,Protests,Protest with intervention,Protesters (China),Five Demands Movement; Journalists (China),6,Police Forces of China (2017-) Hong Kong Police Force,NA,1,16,NA,156,East Asia,China,Hong Kong,Yau Tsim Mong,NA,Hong Kong - Yau Tsim Mong,22.32,114.169,1,RTHK,Subnational,"On 25 December 2019, police charged at a crowd of anti-ELAB protesters at Portland Street near Langham Place in Mong Kok (Yau Tsim Mong, Hong Kong) firing tear gas and making at least two arrests. More than 200 riot police fired pepper ball rounds and pepper spray at the crowds, injuring at least one photojournalist.",0,crowd size=no report,1611094735
CHN10441,25 December 2019,2019,1,Demonstrations,Protests,Protest with intervention,Protesters (China),NA,6,Police Forces of China (2017-) Hong Kong Police Force,NA,1,16,NA,156,East Asia,China,Hong Kong,Kwai Tsing,NA,Hong Kong - Kwai Tsing,22.367,114.133,1,Inmediahk.net,Subnational,"On 25 December 2019, people shouting slogans staged a 'Shop With You' protest outside a Japanese restaurant at Metroplaza in Kwai Tsing District (Hong Kong) (coded as Hong Kong - Kwai Tsing), calling for 'Liberate Hong Kong, the revolution of our time,' and the disbandment of the police force. They interrupted the operation of the restaurant and stopped the restaurant from closing its gate. Police arrested at least six people.",0,crowd size=no report,1631035315
CHN3999,24 December 2019,2019,1,Demonstrations,Protests,Protest with intervention,Protesters (China),Five Demands Movement,6,Police Forces of China (2017-) Hong Kong Police Force,NA,1,16,NA,156,East Asia,China,Hong Kong,Wan Chai,NA,Hong Kong - Wan Chai,22.278,114.175,1,The Stand News; RTHK,Subnational,"On 24 December 2019, more than 100 protesters marched from Causeway Bay towards Lan Kwai Fong in Central (Hong Kong) to call for the five demands to be fulfilled. They shouted slogans along the march. They were stopped by dozens of riot police outside the Wan Chai Police Headquarters in Wan Chai (Hong Kong) and were not allowed to proceed to their intended destination. 105 protesters were arrested.",0,crowd size=more than 100,1611094729
CHN4000,24 December 2019,2019,1,Demonstrations,Riots,Violent demonstration,Rioters (China),Five Demands Movement,5,Police Forces of China (2017-) Hong Kong Police Force,NA,1,15,NA,156,East Asia,China,Hong Kong,Yau Tsim Mong,NA,Hong Kong - Yau Tsim Mong,22.32,114.169,1,Radio Free Asia; Inmediahk.net; VOA,Subnational-International,"On 24 December 2019, more than 10 demonstrators gathered in a shopping mall in Tsim Sha Tsui (Yau Tsim Mong, Hong Kong) as part of the citywide 'Shopping With You' demonstration to call for the five demands to be fulfilled. They chanted slogans such as 'Hong Kong Police Breaking the Law'. Clashes broke out between plain clothes police and demonstrators. A few people were arrested and riot police also checked the IDs of several people at the scene. It was also reported that a large group of people marched from Harbour City to the Start Avenue in Tsim Sha Tsui to support the anti-ELAB movement after police subdued a man inside the mall and fired pepper spray at people who clashed with the police. Police fired multiple rounds of tear gas to prevent them from marching towards Mong Kok. They also swayed batons and fired water cannon at the demonstrators and took one man away. Police said rioters had thrown Molotov cocktails at them.",0,crowd size=a large group,1611094729
CHN2581,24 December 2019,2019,1,Demonstrations,Riots,Violent demonstration,Rioters (China),NA,5,Police Forces of China (2017-) Hong Kong Police Force,NA,1,15,NA,156,East Asia,China,Hong Kong,Yau Tsim Mong,NA,Hong Kong - Yau Tsim Mong,22.32,114.169,1,Inmediahk.net,Subnational,"On 24 December 2019, a large group of people gathered in Mong Kok (Yau Tsim Mong, Hong Kong) to demonstrate against the MTR company. Demonstrators occupied a section of the Nathan Road and Argyle Street and set fire to the MTR exits. Rioters also targeted a HSBC branch in Mong Kok, smashing up glass doors and setting a fire. The rioters spray painted the message 'don't forget Spark Alliance' on the walls of the building. This was in retaliation to HSBC closing an account which was being used by the Spark Alliance, but did not meet compliance requirements. Riot police fired at least 10 rounds of tear gas to disperse the rioters.",0,crowd size=a large group,1611094733
CHN2578,24 December 2019,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (China),NA,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Sham Shui Po,NA,Hong Kong - Sham Shui Po,22.329,114.159,1,Inmediahk.net,Subnational,"On 24 December 2019, almost 300 people gathered outside the Lai Chi Kok Detention Centre near Sham Shui Po (Hong Kong) to show their support for the arrested protesters during the months-long anti-government protests. They sang songs, shouted slogans and said Merry Christmas to the detainees.",0,crowd size=almost 300,1611094733
CHN2582,24 December 2019,2019,1,Demonstrations,Riots,Violent demonstration,Rioters (China),Five Demands Movement,5,Police Forces of China (2017-) Hong Kong Police Force,NA,1,15,NA,156,East Asia,China,Hong Kong,Yuen Long,NA,Hong Kong - Yuen Long,22.445,114.023,1,Ming Pao,Subnational,"On 24 December 2019, some demonstrators vandalised shops in Yoho shopping mall in Yuen Long (Hong Kong) as part of the citywide 'Shopping With You' demonstration to support the Five Demands. One person was injured after jumping from the first floor of the shopping mall in an attempt to evade capture. He was hospitalised and then arrested for attacking the police.",0,crowd size=some,1611094734
CHN2577,24 December 2019,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (China),Five Demands Movement,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Kwai Tsing,NA,Hong Kong - Kwai Tsing,22.367,114.133,1,RTHK,Subnational,"On 24 December 2019, dozens of people joined a lunchtime protest in a shopping mall in Kwai Fong (Kwai Tsing, Hong Kong) to call for the five demands to be fulfilled. They marched around inside the shopping mall and shouted slogans such as 'five demands, not one less'.",0,crowd size=dozens,1611094735
