event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
CHN3531,2019-11-12,2019,1,Demonstrations,Riots,Violent demonstration,Rioters (China),Five Demands Movement,5,Police Forces of China (2017-) Hong Kong Police Force,NA,1,15,NA,156,East Asia,China,Hong Kong,Kwun Tong,NA,Hong Kong - Kwun Tong,22.3109,114.2233,1,HKFP,Subnational,"On 12 November 2019, citizens conducted a spontaneous march in Kwun Tong District (Kowloon City, Hong Kong) along Wai Yip Street during lunchtime following an online appeal calling for students, workers and businesses to go on strike, to continue to demonstrate against the extradition bill and increased police brutality. Some people briefly erected makeshift roadblocks before riot police arrived to disperse the crowd.",0,crowd size=no report,1611094732
CHN3534,2019-11-12,2019,1,Demonstrations,Riots,Violent demonstration,Rioters (China),Five Demands Movement,5,Police Forces of China (2017-) Hong Kong Police Force,NA,1,15,NA,156,East Asia,China,Hong Kong,Yau Tsim Mong,NA,Hong Kong - Yau Tsim Mong,22.3201,114.1692,1,Ming Pao,Subnational,"On 12 November 2019, people blocked roads at the junction of Shantung Street and Nathan Road in Mongkok, Yau Tsim Mong District (Kowloon City, Hong Kong) following an online appeal calling for students, workers and businesses to go on strike, to continue to demonstrate against the extradition bill and increased police brutality. They blocked roads with bamboo sticks and bricks (that were most likely dug up from nearby public places). Police fired tear gas to disperse people.",0,crowd size=no report,1611094734
CHN3530,2019-11-12,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (China),Five Demands Movement; Students (China),6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Wan Chai,NA,Hong Kong - Wan Chai,22.2776,114.175,1,Ming Pao,Subnational,"On 12 November 2019, more than 10 students at Queen's College Hong Kong in Wan Chai District (Hong Kong) gathered outside of the school gate and folded paper cranes following an online appeal calling for students, workers and businesses to go on strike, to continue to demonstrate against the extradition bill and increased police brutality. The students put up signs which read 'classes are not needed if there is no future'.",0,crowd size=more than 10,1611094734
CHN3276,2019-11-12,2019,1,Demonstrations,Riots,Violent demonstration,Rioters (China),Five Demands Movement; Students (China),5,Police Forces of China (2017-) Hong Kong Police Force,NA,1,15,NA,156,East Asia,China,Hong Kong,Kowloon City,NA,Hong Kong - Kowloon City,22.3052,114.187,1,Radio Free Asia,International,"On 12 November 2019, student demonstrators clashed with police at the Hong Kong Polytechnic University in Hung Hom, Kowloon City District (Hong Kong) as demonstrations against the government and police brutality continued after the extradition bill was withdrawn. A student representative was beaten by the police after he heard people were arrested outside of the university gate and went to check. He tried to persuade the police to exercise restraint but got beaten. Meanwhile, demonstrators also threw petrol bombs at the tracks of Hung Hom MTR Station. It was also reported that demonstrators broke into the Festival Walk in the same district and set fire inside the mall. The fire was put out later by the guards at the mall. These were parts of many demonstrations held in multiple districts across Hong Kong on the same day following an online appeal calling for students, workers and businesses to go on strike, to continue to demonstrate against the extradition bill and increased police brutality.",0,crowd size=no report,1611094734
CHN3275,2019-11-12,2019,1,Demonstrations,Riots,Violent demonstration,Rioters (China),Five Demands Movement; Students (China),5,Police Forces of China (2017-) Hong Kong Police Force,NA,1,15,NA,156,East Asia,China,Hong Kong,Central and Western,NA,Hong Kong - Central and Western,22.2811,114.1598,1,Radio Free Asia,International,"On 12 November 2019, a large group of demonstrators blocked roads in the business areas in Central District (Hong Kong) to demonstrate against the government and the police as the Five Demands Movement continued in Hong Kong after the extradition bill was withdrawn. They threw bricks and trash at the police. Police fired tear gas to disperse people and arrested more than 10 people. Meanwhile, students at the University of Hong Kong in Western District blocked the campus with chairs and other roadblocks. A professor attempted to negotiate with students to stop the demonstration. No further report on this occasion. This was part of broader demonstrations held in three universities across Hong Kong on the same day following an online appeal calling for students to go on strike, to continue to demonstrate against the extradition bill and increased police brutality.",0,crowd size=a large group,1611094734
CHN3277,2019-11-12,2019,1,Demonstrations,Riots,Violent demonstration,Rioters (China),Five Demands Movement; Students (China),5,Police Forces of China (2017-) Hong Kong Police Force,NA,1,15,NA,156,East Asia,China,Hong Kong,Sha Tin,NA,Hong Kong - Sha Tin,22.3779,114.1981,1,Radio Free Asia,International,"On 12 November 2019, police entered the campus of the Chinese University of Hong Kong in Sha Tin District (New Territories, Hong Kong) and clashed with students from afternoon until night as demonstrations against the government and the police brutality continued after the extradition bill was withdrawn. Police fired rubber bullets and tear gas towards the students, including at a stadium where injured students were being treated. Students tried to stop the police with umbrellas and other roadblocks. On the same day, a police officer was attacked at Belair Gardens in Sha Tin District by demonstrators, and his police car was set on fire. This was part of many demonstrations held in multiple districts across Hong Kong on the same day following an online appeal calling for students, workers and businesses to go on strike, to continue to demonstrate against the extradition bill and increased police brutality.",0,crowd size=no report,1611094734
CHN3278,2019-11-12,2019,1,Demonstrations,Riots,Violent demonstration,Rioters (China),Five Demands Movement; Students (China),5,Police Forces of China (2017-) Hong Kong Police Force,NA,1,15,NA,156,East Asia,China,Hong Kong,Sham Shui Po,NA,Hong Kong - Sham Shui Po,22.3289,114.1586,1,Radio Free Asia,International,"On 12 November 2019, a group of people wearing black clothes gathered outside of a dormitory in the City University of Hong Kong in Sham Shui Po District (Hong Kong) and threw trash down from an overhead bridge. They also used a lot of umbrellas to block roads. Police entered the university campus and fired tear gas. This was part of many demonstrations held in multiple districts across Hong Kong on the same day following an online appeal calling for students, workers and businesses to go on strike, to continue to demonstrate against the extradition bill and increased police brutality.",0,crowd size=no report,1611094734
CHN3533,2019-11-12,2019,1,Demonstrations,Riots,Violent demonstration,Rioters (China),Five Demands Movement,5,NA,NA,0,50,NA,156,East Asia,China,Hong Kong,Tuen Mun,NA,Hong Kong - Tuen Mun,22.3919,113.9748,1,RTHK,Subnational,"On 12 November 2019, demonstrators blocked roads using barricades near VCity in Tuen Mun District (New Territories, Hong Kong) to demonstrate against the government and the police as the Five Demands Movement continued in Hong Kong after the extradition bill was withdrawn. No report on the police engagement on this occasion.",0,crowd size=no report,1611094735
CHN3274,2019-11-12,2019,1,Demonstrations,Riots,Violent demonstration,Rioters (China),Five Demands Movement,5,NA,NA,0,50,NA,156,East Asia,China,Hong Kong,Yuen Long,NA,Hong Kong - Yuen Long,22.4452,114.023,1,Radio Free Asia; Ta Kung Pao,Subnational-Regional,"On 12 November 2019, demonstrators blocked roads at Tin Shui Wai in Yuen Long District (New Territories, Hong Kong) to demonstrate against police brutality and other demands against the government. Traffic was delayed during the morning commuting hours. No further report on this occasion. This was part of an escalation in the campaign by anti-ELAB demonstrators to pressure the government to respond to their appeals. It was also reported that about 10 black-clad people tried to pry open the lock to a pro-Beijing councillor's office in Yuen Long District (Hong Kong). After failing to do so, they set fire on the office and broke its glass.",0,crowd size=at least about 10; local administrators,1712178757
CHN3269,2019-11-11,2019,1,Demonstrations,Riots,Violent demonstration,Rioters (China),Five Demands Movement,5,Police Forces of China (2017-) Hong Kong Police Force,NA,1,15,NA,156,East Asia,China,Hong Kong,Yau Tsim Mong,NA,Hong Kong - Yau Tsim Mong,22.3201,114.1692,1,RTHK; Radio Free Asia,Subnational-International,"On 11 November 2019, demonstrators blocked roads and traffic at Mong Kok in Yau Tsim Mong District (Kowloon City, Hong Kong) to demonstrate against the police brutality in the crackdowns of recent demonstrations. Police dispersed people with water cannons in the afternoon. Demonstrators threw petrol bomb to set fire on the street to block the police. This was part of many demonstrations held in multiple districts across Hong Kong on the same day following an online appeal calling for students, workers and businesses to go on strike, to continue to demonstrate against the extradition bill and increased police brutality.",0,crowd size=no report,1611094729
CHN3527,2019-11-11,2019,1,Demonstrations,Riots,Violent demonstration,Rioters (China),Five Demands Movement,5,NA,NA,0,50,NA,156,East Asia,China,Hong Kong,Tsuen Wan,NA,Hong Kong - Tsuen Wan,22.3706,114.1131,1,HKFP,Subnational,"On 11 November 2019, people took to the streets in Tsuen Wan District (New Territories, Hong Kong) to demonstrate following an online appeal calling for students, workers and businesses to go on strike, to continue to demonstrate against the extradition bill and increased police brutality. They built makeshift roadblocks on streets. No further violence and police engagement was reported on this occasion.",0,crowd size=no report,1611094732
CHN3524,2019-11-11,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (China),Five Demands Movement; Students (China); Teachers (China); Former Government of China (2017-) Hong Kong Special Administrative Region,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Sai Kung,NA,Hong Kong - Sai Kung,22.307,114.2605,1,Inmediahk.net,Subnational,"On 11 November 2019, more than 1,000 students, teachers and a former legislative councillor gathered at the Velodrome Park at Tseung Kwan O, Sai Kung District (New Territories, Hong Kong) to protest against the government and police brutality in the recent crackdowns of demonstrations, especially after the death of two students in the district that was reportedly linked to the demonstrations and police actions. Protesters held up their hands to signal the Five Demands. The gathering was granted permission by the government.",0,"crowd size=more than 1,000",1611094732
CHN3526,2019-11-11,2019,1,Demonstrations,Riots,Violent demonstration,Rioters (China),Five Demands Movement,5,Police Forces of China (2017-) Hong Kong Police Force,NA,1,15,NA,156,East Asia,China,Hong Kong,Kwai Tsing,NA,Hong Kong - Kwai Tsing,22.3674,114.1329,1,Ming Pao,Subnational,"On 11 November 2019, people blocked roads near MetroPlaza at Kwai Fong in Kwai Tsing District (New Territories, Hong Kong) to demonstrate following an online appeal calling for students, workers and businesses to go on strike, to continue to demonstrate against the extradition bill and increased police brutality. It was reported that police officers were attacked by the demonstrators with unknown chemical liquid. One traffic police deliberately drove his motorcycle towards the crowd after being hit with a mallet, allegedly to separate the demonstrators from the attacked police officers. Some people were hit as a result.",0,crowd size=no report,1611094733
CHN3271,2019-11-11,2019,1,Demonstrations,Riots,Violent demonstration,Rioters (China),Five Demands Movement,5,Police Forces of China (2017-) Hong Kong Police Force,NA,1,15,NA,156,East Asia,China,Hong Kong,Eastern,NA,Hong Kong - Eastern,22.2821,114.2213,1,Radio Free Asia,International,"On 11 November 2019, citizens blocked roads at Sai Wan Ho in Eastern District (Hong Kong) to demonstrate against the police brutality in the crackdowns of recent demonstrations. Police fired tear gases to disperse people. In the morning, a traffic police fired 3 shots with real gun in the process of dispersing people. One person was shot and sent to the hospital after. It was also reported that police forcibly entered a church at Sai Wan Ho and arrested 5 people. This was part of many demonstrations held in multiple districts across Hong Kong on the same day following an online appeal calling for students, workers and businesses to go on strike, to continue to demonstrate against the extradition bill and increased police brutality.",0,crowd size=no report,1611094734
CHN3266,2019-11-11,2019,1,Demonstrations,Protests,Protest with intervention,Protesters (China),Five Demands Movement,6,Police Forces of China (2017-) Hong Kong Police Force,NA,1,16,NA,156,East Asia,China,Hong Kong,Sai Kung,NA,Hong Kong - Sai Kung,22.307,114.2605,1,Radio Free Asia,International,"On 11 November 2019, citizens blocked roads at Tseung Kwan O in Sai Kung District (New Territories, Hong Kong) to demonstrate against the police brutality in the crackdowns of recent demonstrations. Police entered residence areas to arrest people and fired tear gas in residence areas and schools and kindergartens. No violence by the demonstrators was reported on this occasion. This was part of many demonstrations held in multiple districts across Hong Kong on the same day following an online appeal calling for students, workers and businesses to go on strike, to continue to demonstrate against the extradition bill and increased police brutality.",0,crowd size=no report,1611094734
CHN3272,2019-11-11,2019,1,Demonstrations,Riots,Violent demonstration,Rioters (China),Five Demands Movement; Students (China),5,Police Forces of China (2017-) Hong Kong Police Force,NA,1,15,NA,156,East Asia,China,Hong Kong,Kowloon City,NA,Hong Kong - Kowloon City,22.3052,114.187,1,Radio Free Asia,International,"On 11 November 2019, students at the Hong Kong Polytechnic University at Hung Hom in Kowloon City District (Hong Kong) set fire to debris and set up roadblocks on campus, and tried to stop the police from entering the campus to arrest demonstrators. Police fired tear gases and bean bag rounds to disperse students and arrested at least 1 person on campus. This was part of many demonstrations held in multiple districts across Hong Kong on the same day following an online appeal calling for students, workers and businesses to go on strike, to continue to demonstrate against the extradition bill and increased police brutality. Police also clashed with students in several other universities, including the Chinese University of Hong Kong and the University of Hong Kong.",0,crowd size=no report,1611094734
CHN3267,2019-11-11,2019,1,Demonstrations,Protests,Protest with intervention,Protesters (China),Five Demands Movement,6,Police Forces of China (2017-) Hong Kong Police Force,NA,1,16,NA,156,East Asia,China,Hong Kong,Tai Po,NA,Hong Kong - Tai Po,22.4434,114.1646,1,Radio Free Asia,International,"On 11 November 2019, citizens blocked roads and traffic near Tai Po Tai Wo Rd in Tai Po District (New Territories, Hong Kong) to demonstrate against the police brutality in the crackdowns of recent demonstrations. Police dispersed people with tear gases in the afternoon. No further violence by the demonstrators was reported on this occasion. This was part of many demonstrations held in multiple districts across Hong Kong on the same day following an online appeal calling for students, workers and businesses to go on strike, to continue to demonstrate against the extradition bill and increased police brutality.",0,crowd size=no report,1611094734
CHN3270,2019-11-11,2019,1,Demonstrations,Riots,Violent demonstration,Rioters (China),Five Demands Movement; Students (China),5,Police Forces of China (2017-) Hong Kong Police Force,NA,1,15,NA,156,East Asia,China,Hong Kong,Central and Western,NA,Hong Kong - Central and Western,22.2811,114.1598,1,Radio Free Asia,International,"On 11 November 2019, hundreds of demonstrators filled roads with bricks and chanted slogans in Central and Western District (Hong Kong) to demonstrate against the police brutality in the crackdowns of recent demonstrations. Demonstrators burned trash in the middle of the roads and vandalised pro-government businesses. Police fired a lot of tear gas to disperse people. This was part of many demonstrations held in multiple districts across Hong Kong on the same day following an online appeal calling for students, workers and businesses to go on strike, to continue to demonstrate against the extradition bill and increased police brutality. In Western District, students at the University of Hong Kong clashed with the police to prevent them entering the campus. Police once held guns towards a school building but didn't manage to enter the campus.",0,crowd size=hundreds,1611094734
CHN3268,2019-11-11,2019,1,Demonstrations,Protests,Protest with intervention,Protesters (China),Five Demands Movement,6,Police Forces of China (2017-) Hong Kong Police Force,NA,1,16,NA,156,East Asia,China,Hong Kong,Wan Chai,NA,Hong Kong - Wan Chai,22.2776,114.175,1,Radio Free Asia,International,"On 11 November 2019, citizens blocked roads and traffic at Causeway Bay in Wan Chai District (Hong Kong) to demonstrate against the police brutality in the crackdowns of recent demonstrations. Police dispersed people with tear gases in the afternoon. No violence by the demonstrators was reported on this occasion. This was part of many demonstrations held in multiple districts across Hong Kong on the same day following an online appeal calling for students, workers and businesses to go on strike, to continue to demonstrate against the extradition bill and increased police brutality.",0,crowd size=no report,1611094734
CHN3273,2019-11-11,2019,1,Demonstrations,Riots,Violent demonstration,Rioters (China),Five Demands Movement; Students (China),5,Police Forces of China (2017-) Hong Kong Police Force,NA,1,15,NA,156,East Asia,China,Hong Kong,Sha Tin,NA,Hong Kong - Sha Tin,22.3779,114.1981,1,Radio Free Asia,International,"On 11 November 2019, students at the Chinese University of Hong Kong in Sha Tin District (New Territories, Hong Kong) clashed with the police near a bridge on campus while anti-government and anti-police brutality demonstrations took place in multiple districts across Hong Kong. Police fired tear gases, rubber bullets and arrested at least 4 people. Demonstrators threw petrol bombs back at the police. This was part of many demonstrations held in multiple districts across Hong Kong on the same day following an online appeal calling for students, workers and businesses to go on strike, to continue to demonstrate against the extradition bill and increased police brutality. Police also clashed with students in several other universities, including the Hong Kong Polytechnic University and the University of Hong Kong.",0,crowd size=no report,1611094734
CHN3525,2019-11-11,2019,1,Demonstrations,Protests,Protest with intervention,Protesters (China),Five Demands Movement,6,Police Forces of China (2017-) Hong Kong Police Force,NA,1,16,NA,156,East Asia,China,Hong Kong,Kwun Tong,NA,Hong Kong - Kwun Tong,22.3109,114.2233,1,RTHK,Subnational,"On 11 November 2019, large numbers of people gathered at the APM Mall at Kwun Tong MTR Station in Kwun Tong District (Kowloon City, Hong Kong) since morning to demonstrate against the police brutality in the crackdowns of recent anti-ELAB demonstrations. Police used pepper spray and arrested at least two. This event took place alongside many events the same day in opposition to the ELAB and police brutality.",0,crowd size=large numbers,1611094735
CHN3528,2019-11-11,2019,1,Demonstrations,Riots,Violent demonstration,Rioters (China),Five Demands Movement,5,Police Forces of China (2017-) Hong Kong Police Force,NA,1,15,NA,156,East Asia,China,Hong Kong,Wong Tai Sin,NA,Hong Kong - Wong Tai Sin,22.3364,114.1987,1,Deutsche Welle; HKFP,Subnational-International,"On 11 November 2019, people took to the streets in Wong Tai Sin District (Kowloon City, Hong Kong) to demonstrate following an online appeal calling for students, workers and businesses to go on strike, to continue to demonstrate against the extradition bill and increased police brutality. They built makeshift roadblocks on streets. Police arrested several demonstrators within the district. No further violence was reported on this occasion.",0,crowd size=no report,1643150991
CHN3529,2019-11-11,2019,1,Demonstrations,Riots,Violent demonstration,Rioters (China),Five Demands Movement,5,Police Forces of China (2017-) Hong Kong Police Force,NA,1,15,NA,156,East Asia,China,Hong Kong,Yuen Long,NA,Hong Kong - Yuen Long,22.4452,114.023,1,HKFP; Deutsche Welle,Subnational-International,"On 11 November 2019, people blocked roads with trash and bins on Tuen Mun Road in Yuen Long District (New Territories, Hong Kong) following an online appeal calling for students, workers and businesses to go on strike, to continue to demonstrate against the extradition bill and increased police brutality. They also built makeshift roadblocks. Police arrested several demonstrators within the district. No further report about violence on this occasion.",0,crowd size=no report,1643150991
CHN5804,2019-11-11,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (China),Five Demands Movement; Health Workers (China),6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Eastern,NA,Hong Kong - Eastern,22.2821,114.2213,1,Bastille Post,Subnational,"On 11 November 2019, dozens of medical staff gathered at lunchtime at the lobby of Eastern District Hospital in Eastern District, Hong Kong with black masks to protest against the excessive use of force by the police during the anti-ELAB demonstrations. This was in response to a demonstrator being sent to the hospital in the morning, after he had been shot by the police at close range. They chanted slogans of 'Liberate Hong Kong' and 'Disband the Police'. Some citizens passing by also joined the protest.",0,crowd size=dozens,1646432977
CHN3262,2019-11-10,2019,1,Demonstrations,Riots,Violent demonstration,Rioters (China),Five Demands Movement; Students (China),5,Police Forces of China (2017-) Hong Kong Police Force,NA,1,15,NA,156,East Asia,China,Hong Kong,Tsuen Wan,NA,Hong Kong - Tsuen Wan,22.3706,114.1131,1,Radio Free Asia; Inmediahk.net,Subnational-International,"On 10 November 2019, anti-ELAB demonstrators (including at least 15-20 students) clashed with police at a 'Shop with You' demonstration event in Tsuen Wan District (New Territories, Hong Kong) near Tai Ho Rd and Sha Tsui Rd at night. Demonstrators burned trash in the middle of roads and destroyed some shops. Police fired multiple rounds of tear gas to disperse people and arrested some people.",0,crowd size=at least 15-20,1611094729
CHN3264,2019-11-10,2019,1,Demonstrations,Riots,Violent demonstration,Rioters (China),Five Demands Movement,5,Civilians (China),Journalists (China); Police Forces of China (2017-) Hong Kong Police Force,7,57,NA,156,East Asia,China,Hong Kong,Yau Tsim Mong,NA,Hong Kong - Yau Tsim Mong,22.3201,114.1692,1,Ming Pao; Radio Free Asia; HK01,Subnational-International,"On 10 November 2019, anti-ELAB demonstrations took place in multiple districts in Hong Kong including Yau Tsim Mong district (Hong Kong) (coded as Hong Kong-Yau Tsim Mong). It was reported that demonstrators blocked roads near Mongkok and vandalised the area until night. A demonstrator - an off-duty firefighter - was arrested for throwing a Molotov bomb onto the streets. A journalist and a photographer were attacked by demonstrators during the early hours at Mongkok reportedly because the media company for which they worked was pro-government. The demonstrators asked to see the journalist's press pass, before pushing him to the floor and beating the photographer to force the pair to leave the scene.",0,crowd size=no report,1611094729
CHN3265,2019-11-10,2019,1,Demonstrations,Riots,Violent demonstration,Rioters (China),Five Demands Movement,5,Police Forces of China (2017-) Hong Kong Police Force,NA,1,15,NA,156,East Asia,China,Hong Kong,Yuen Long,NA,Hong Kong - Yuen Long,22.4452,114.023,1,Radio Free Asia; RTHK,Subnational-International,"On 10 November 2019, anti-ELAB demonstrations took place in multiple districts in Hong Kong including Yuen Long District (New Territories, Hong Kong). It was reported that demonstrators blocked roads and vandalised the area until night. Some demonstrators escaped into a residence area, King River Villa, at Tin Shui Wai within the district at night. Police entered into the residence, used pepper spray and arrest 12. Two people were injured.",0,crowd size=no report,1611094729
CHN3522,2019-11-10,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (China),NA,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Tuen Mun,NA,Hong Kong - Tuen Mun,22.3919,113.9748,1,Ming Pao,Subnational,"On 10 November 2019, nearly 100 residents at the Siu Lun Court in Tuen Mun District (New Territories, Hong Kong) had a standoff with the police after 30-50 police entered the estate to search. The residents shouted 'disband the police' and asked the police to leave. Police showed blue-flag warning and pointed their flashes and guns at the residents. After about an hour, the police left. There was no further clash or violence reported.",0,crowd size=nearly 100,1611094733
CHN3261,2019-11-10,2019,1,Demonstrations,Riots,Violent demonstration,Rioters (China),Five Demands Movement,5,NA,NA,0,50,NA,156,East Asia,China,Hong Kong,Tai Po,NA,Hong Kong - Tai Po,22.4434,114.1646,1,Radio Free Asia,International,"On 10 November 2019, anti-ELAB demonstrations took place in Tai Po District (New Territories, Hong Kong). It was reported that demonstrators blocked roads near the Tai Po Plaza and vandalised the area until night. No further report about police engagement on this occasion. This was one of many anti-ELAB demonstrations which took place in multiple districts across Hong Kong on the same day.",0,crowd size=no report,1611094734
CHN3259,2019-11-10,2019,1,Demonstrations,Riots,Violent demonstration,Rioters (China),Five Demands Movement,5,NA,NA,0,50,NA,156,East Asia,China,Hong Kong,Sai Kung,NA,Hong Kong - Sai Kung,22.307,114.2605,1,Radio Free Asia,International,"On 10 November 2019, anti-ELAB demonstrations took place in multiple districts in Hong Kong including Sai Kung District (New Territories, Hong Kong). It was reported that demonstrators blocked roads near the East Point City at Tseung Kwan O and vandalised the area until night. No further report about police engagement on this occasion.",0,crowd size=no report,1611094734
CHN3258,2019-11-10,2019,1,Demonstrations,Riots,Violent demonstration,Rioters (China),Five Demands Movement,5,Police Forces of China (2017-) Hong Kong Police Force,NA,1,15,NA,156,East Asia,China,Hong Kong,Kowloon City,NA,Hong Kong - Kowloon City,22.3052,114.187,1,Radio Free Asia,International,"On 10 November 2019, anti-ELAB demonstrators gathered at the Festival Walk in Kowloon City District (Kowloon City, Hong Kong) and situation escalated as police entered the mall and started dispersing people. People threw random stuff to the police and tried to take back the people who were arrested. Police fired tear gas. Both demonstrators and police were injured.",0,crowd size=no report,1611094734
CHN3263,2019-11-10,2019,1,Demonstrations,Riots,Violent demonstration,Rioters (China),Five Demands Movement,5,NA,NA,0,50,NA,156,East Asia,China,Hong Kong,Tuen Mun,NA,Hong Kong - Tuen Mun,22.3919,113.9748,1,Radio Free Asia,International,"On 10 November 2019, anti-ELAB demonstrations took place in multiple districts in Hong Kong including Tuen Mun District (New Territories, Hong Kong). It was reported that demonstrators blocked roads and vandalised the area until night. No further report about police engagement on this occasion.",0,crowd size=no report,1611094734
CHN3260,2019-11-10,2019,1,Demonstrations,Riots,Violent demonstration,Rioters (China),Five Demands Movement,5,Police Forces of China (2017-) Hong Kong Police Force,NA,1,15,NA,156,East Asia,China,Hong Kong,Sha Tin,NA,Hong Kong - Sha Tin,22.3779,114.1981,1,Radio Free Asia,International,"On 10 November 2019, anti-ELAB demonstrators clashed with the police at New Town Plaza and the Sha Tin MTR Station in Sha Tin District (New Territories, Hong Kong). At first, demonstrators folded paper cranes in the New Town Plaza to commemorate the deceased student who fell from a parking lot during a demonstration on 4 November. They also chanted slogans of 'five demands, not one less'. Then, some pro-government businesses in the mall and near the Sha Tin Town Hall were destroyed, and demonstrators continued to clash with the police until midnight.",0,crowd size=no report,1611094734
CHN3521,2019-11-10,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (China),Catholic Christian Group (China),6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Central and Western,NA,Hong Kong - Central and Western,22.2811,114.1598,1,Deutsche Welle,International,"On 10 November 2019, multiple religious groups including the Roman Catholic Diocese of Hong Kong held a praying event at Chater Garden in Central Hong Kong for the recently deceased student who fell from a parking lot during a demonstration on 4 November 2019. In his speech, the bishop of Hong Kong also demanded the government to establish special committee to investigate the student's death and the increasing violence from both the police and demonstrators.",0,crowd size=multiple groups,1643150991
CHN3523,2019-11-10,2019,1,Demonstrations,Riots,Violent demonstration,Rioters (China),Five Demands Movement,5,Police Forces of China (2017-) Hong Kong Police Force,NA,1,15,NA,156,East Asia,China,Hong Kong,North,NA,Hong Kong - North,22.4924,114.1387,1,HK01,Subnational,"On 10 November 2019, more than 100 citizens gathered at a basketball court at Ching Ho Estate at Sheung Shui, North District (Hong Kong) to continue the demonstration sparked by the extradition bill and increased police brutality. Nearly 100 police arrived later, checked people's IDs and arrested at least one. Police also fired tear gas and held guns to threaten people to leave. A nearby pro-establishment district councillor's office was destroyed by some demonstrators. On the same day, clashes between demonstrators and police took place in multiple districts in Hong Kong.",0,crowd size=more than 100; local administrators,1712178757
CHN5277,2019-11-09,2019,1,Demonstrations,Riots,Violent demonstration,Rioters (China),Five Demands Movement,5,Police Forces of China (2017-) Hong Kong Police Force,Civilians (China),1,15,NA,156,East Asia,China,Hong Kong,Sai Kung,NA,Hong Kong - Sai Kung,22.307,114.2605,1,HK01,Subnational,"On 9 November 2019, past midnight, around 20 people demonstrated outside Block 1 of Beverly Garden, 1 Tong Ming St, Tseung Kwan O, Sai Kung district (Hong Kong) to commemorate the death of anti-ELAB demonstrator who fell in a parking lot during a demonstration on 4 November. They shouted slogans and anti-police sentiments. A resident was kicked, punched and hit with umbrellas after urging demonstrators to be quiet. Police forces arrived and arrested two demonstrators near the scene. The victim was hospitalised for three days after sustained injuries to his head, face, chest and limbs, and requiring 13 stitches on his scalp (location coded as Hong Kong-Sai Kung).",0,crowd size=around 20,1611094732
CHN3037,2019-11-09,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (China),NA,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Central and Western,NA,Hong Kong - Central and Western,22.2811,114.1598,1,Radio Free Asia; Ming Pao,Subnational-International,"On 9 November 2019, 7,500 to 100,000 people gathered at Tamar Park at the Admiralty in Central and Western District, Hong Kong, to commemorate the death of a student who fell from a parking lot during a demonstration on 4 November and protest against the police. This gathering was granted a letter of no objection from the authorities. Some people used 'V for Vendetta' masks, wore black clothes, and used banners such as 'free Hong Kong'. Police checked some people on the streets before the meeting took place and then withdrew from the area. The meeting ended at 8.30pm peacefully.",0,"crowd size=7,500 to 100,000",1629138395
CHN3031,2019-11-08,2019,1,Demonstrations,Protests,Protest with intervention,Protesters (China),NA,6,Police Forces of China (2017-) Hong Kong Police Force,NA,1,16,NA,156,East Asia,China,Hong Kong,Central and Western,NA,Hong Kong - Central and Western,22.2811,114.1598,1,Ming Pao; Radio Free Asia,Subnational-International,"On 8 November 2019, hundreds of citizens gathered in the downtown business district and the nearby Promenade in Central and Western District, Hong Kong to commemorate the deceased student who fell from a parking lot during a demonstration on 4 November and demonstrate against the police due to the controversial police involvement in causing his fall. Police warned the crowd to leave and arrested one man at the scene.",0,crowd size=hundreds,1611094729
CHN3034,2019-11-08,2019,1,Demonstrations,Riots,Violent demonstration,Rioters (China),Students (China); Journalists (China),5,Police Forces of China (2017-) Hong Kong Police Force,NA,1,15,NA,156,East Asia,China,Hong Kong,Sai Kung,NA,Hong Kong - Sai Kung,22.307,114.2605,1,Radio Free Asia; Ming Pao,Subnational-International,"On 8 November 2019, students at the Hong Kong University of Science and Technology, Sai Kung District (New Territories, Hong Kong) gathered in the morning on campus to demonstrate against the police after the student who fell from a parking lot during a demonstration on 3 and 4 November was confirmed to be dead. They also demonstrated against the university by marching to the university president's residence place. They shouted outside the residence to demand the university to further investigate the police's use of force. Some students vandalised the campus in the afternoon. In the same district, nearly 100 people gathered to commemorate the student as well. Demonstrators set fire to an electrical control box outside Sheung Tak Plaza and damaged the Tseung Kwan O MTR Station. Police dispersed the crowd at the MTR station with tear gas. A reporter was reportedly hit by rubber bullets during the clashes and taken away for treatment.",0,crowd size=nearly 100,1611094729
